date,ON,ON_vol_bn,1W,1W_vol_bn,2W,2W_vol_bn,1M,1M_vol_bn,3M,3M_vol_bn,6M,6M_vol_bn,9M,9M_vol_bn
14/08/2015,5.13,8083,5.42,7399,5.82,3850,6.67,480,6.83,120,6.97,17,7.72,200
17/08/2015,5.14,6415,5.41,9978,5.8,3120,6.68,373,6.84,326,6.97,10,7.73,200
18/08/2015,5.18,8841,5.44,7826,5.84,1310,6.72,750,6.87,306,7,20,7.72,200
19/08/2015,5.22,7183,5.49,10517,5.91,830,6.74,590,6.89,516,7.01,20,7.72,200
20/08/2015,5.22,7600,5.48,12960,5.86,3120,6.73,1333,6.9,300,6.99,223,7.73,200
21/08/2015,5.22,6711,5.48,6422,5.87,8043,6.72,792,6.96,508,7.03,223,7.78,200
24/08/2015,5.22,,5.51,7796,5.91,4170,6.74,1625,6.9,350,7.03,114,7.72,200
25/08/2015,5.25,8455,5.5,7310,5.9,1691,6.8,1965,7.05,1070,7.15,7,8.05,200
26/08/2015,5.22,6555,5.52,7693,5.95,1850,6.73,1556,6.94,230,7.15,7,7.81,200
27/08/2015,5.25,6555,5.52,7693,6,1850,6.85,1556,7.1,230,7.2,7,8.1,200
28/08/2015,5.25,17581,5.52,6888,6,5852,6.85,3210,7.1,332,7.2,312,8.1,200
31/08/2015,5.2,15949,5.45,7493,5.95,1248,6.8,3535,7.1,62,7.2,312,8.1,200
01/09/2015,5.1,8474,5.4,11402,5.9,1929,6.7,1430,7,1211,7.4,87,7.9,200
02/09/2015,5.18,,5.49,,5.92,,6.75,,6.99,,7.19,,7.9,
03/09/2015,5.2,6309,5.45,11359,5.88,1620,6.78,1160,7.05,924,7.15,50,8.05,200
04/09/2015,5.18,,5.51,,5.93,,6.71,,6.96,,7.14,,7.85,
07/09/2015,5.2,7594,5.5,6093,5.9,1352,6.8,585,7.08,30,7.18,300,8.08,200
08/09/2015,5.2,9462,5.5,8958,5.9,1684,6.8,420,7.08,115,7.18,300,8.08,200
09/09/2015,5.17,6671,5.5,10308,5.96,550,6.75,3310,6.99,770,7.19,300,7.88,200
10/09/2015,5.17,5356,5.5,11958,5.91,1797,6.73,1028,6.98,491,7.18,300,7.84,200
11/09/2015,5.13,6445,5.48,14118,5.88,1955,6.72,1227,6.96,200,7.1,300,7.84,200
14/09/2015,5.14,8935,5.49,13153,5.95,1350,6.75,1320,6.98,177,7.16,100,7.84,200
15/09/2015,5.15,7036,5.5,10246,6.02,528,6.71,917,6.99,177,7.31,100,7.87,200
